Date,regime,volatility,drawdown,strategy_ret,failure,failure_prob_Logistic Regression,failure_prob_Random Forest,failure_prob_XGBoost
2022-10-07,2,0.0178440447433246,-0.241193716403408,-0.0,0,0.636624856326093,0.7466186354535558,0.6859661
2022-10-10,2,0.0177665849610502,-0.2468790448884317,-0.0,0,0.6468307333702005,0.7197095987657367,0.286965
2022-10-11,2,0.0174100443413936,-0.2517887727767142,-0.0,0,0.6119731592737264,0.6742747788126899,0.42137268
2022-10-12,0,0.0173578558316077,-0.254250966192304,-0.0,0,0.7642960168166195,0.7115117284816828,0.5386142
2022-10-13,0,0.0185073617473436,-0.2348871134149178,0.0,1,0.6531059613355007,0.6745662017050488,0.5281035
2022-10-14,2,0.0193853099037512,-0.2529917222781829,-0.0,0,0.6552523507542904,0.6853478493831263,0.4503645
2022-10-17,0,0.0207453390373845,-0.2332109040139545,0.0,0,0.8161487844744401,0.6912613371237687,0.53078306
2022-10-18,0,0.0202801231182079,-0.2244483682000701,0.0,0,0.6753341887928381,0.7036396998967376,0.80065167
2022-10-19,2,0.0194618560379203,-0.2296229241435334,-0.0,0,0.6903371160109683,0.7239089489335675,0.80207676
2022-10-20,2,0.0190926227431872,-0.2357481227136757,-0.0,0,0.6661974553473952,0.7317273203120653,0.73682594
2022-10-21,0,0.0188903266502532,-0.21761638462623,0.0,0,0.6742389209173605,0.6160611244208843,0.4881024
2022-10-24,0,0.0172748472580452,-0.2083201207734017,0.0118819766546198,0,0.4702881614566258,0.6124790665092438,0.44704255
2022-10-25,0,0.0177734596866323,-0.1954421376403479,0.0162666545796699,0,0.4732286108114702,0.6247954966381954,0.5127013
2022-10-26,2,0.0176433388205998,-0.2013859826912495,-0.0073877160723645,0,0.43548104716669017,0.633922257856462,0.5807517
2022-10-27,0,0.0156589802294353,-0.2062436407927841,-0.0060826106182112,0,0.645646564694797,0.6543838663300824,0.41851094
