Date,return,volatility,drawdown,regime
2000-06-02,0.01963677088181548,0.017136905757055402,-0.032864986615468515,1
2000-06-05,-0.0065188286551806085,0.01636196637262981,-0.03916957405414805,1
2000-06-06,-0.006670645210256287,0.016280221601168706,-0.0455789329328523,1
2000-06-07,0.009274008017500446,0.016065273663746462,-0.03672762430480034,1
2000-06-08,-0.006585704044367313,0.016036458021462887,-0.04307145108524352,1
2000-06-09,-0.00322924643149769,0.014781441463520987,-0.04616160918702477,1
2000-06-12,-0.007515667345379673,0.014916754606846676,-0.053330341233627364,1
2000-06-13,0.0162101946101314,0.013950395697634704,-0.03798464183351778,1
2000-06-14,0.0007486509827663301,0.013430139657407617,-0.037264428090190066,1
2000-06-15,0.00556934268275433,0.012598304525169461,-0.031902623777346865,1
2000-06-16,-0.00965018611898738,0.013058310358768255,-0.04124494363919881,1
2000-06-19,0.01470852029898495,0.010838190478449292,-0.027143075430961457,1
2000-06-20,-0.00676315533521199,0.011106940680629352,-0.033722657930758466,1
2000-06-21,0.0021545809926770687,0.00996327649101117,-0.03164073513588161,1
2000-06-22,-0.01822013689324775,0.00980595131336851,-0.04928437350355056,1
2000-06-23,-0.007368282751745725,0.00984409591258071,-0.056289515056079494,1
2000-06-26,0.009594360180085637,0.010109873918162409,-0.04723521675780423,1
2000-06-27,-0.0032707873744957094,0.009767495923829788,-0.05035150778169692,1
2000-06-28,0.002943640217300425,0.009677876841521544,-0.04755608428770445,1
2000-06-29,-0.008543965644911,0.009903560754673524,-0.0556937323822548,1
2000-06-30,0.00846508975623772,0.00997475239739685,-0.04770009506949279,1
2000-07-03,0.010270908653456035,0.009361239776114395,-0.037919109735256716,1
2000-07-05,-0.015862145960052088,0.010273493111991057,-0.053179777242012914,1
2000-07-06,0.00721881278742309,0.010365414388662456,-0.046344859310576754,1
2000-07-07,0.015260820774855244,0.010895147643491842,-0.03179129912749605,1
2000-07-10,-0.002217884402412218,0.010140824202678209,-0.03393867410344098,1
2000-07-11,0.0035646099829429456,0.010021403159497105,-0.030495042257014972,1
2000-07-12,0.008130327253255576,0.010232204987521431,-0.022612649676910773,1
2000-07-13,0.0019558461197182186,0.008660816858585217,-0.02070103042031968,1
2000-07-14,0.009452892670027913,0.008401240980746476,-0.011443822369014122,1
2000-07-17,0.0003377592896738335,0.008234986145860764,-0.011109928336654692,1
2000-07-18,-0.011089116848368552,0.008908134415680148,-0.02207584589152104,1
2000-07-19,-0.007886264928226638,0.009294347589695197,-0.029788014850532472,1
2000-07-20,0.009183773995454336,0.00904532906885131,-0.020877807251238556,1
2000-07-21,-0.01028370817491664,0.009491487351645104,-0.03094681414905132,1
2000-07-24,-0.010741798669868241,0.00962227981384325,-0.04135618837185662,1
2000-07-25,0.006952127904347849,0.008650893866840335,-0.034691573978706224,1
2000-07-26,-0.01495447665665084,0.009495505763912749,-0.049127256302110005,1
2000-07-27,-0.0019278505827550196,0.008394717510052269,-0.05096039687517382,1
2000-07-28,-0.020508809597612254,0.009832859145212298,-0.07042406939625438,1
2000-07-31,0.007704780858649007,0.01009457204595284,-0.0632618905594779,1
2000-08-01,0.0050809807975338295,0.009880383218325696,-0.05850234221309248,1
2000-08-02,0.00041720019200552905,0.009833980008648442,-0.058109549209491095,1
2000-08-03,0.009633772080540837,0.00985132503497183,-0.04903559128173751,1
2000-08-04,0.007139116249160082,0.010176071307174014,-0.042246545819084096,1
2000-08-07,0.01120346973291686,0.010425008986251552,-0.03151638398357158,1
2000-08-08,0.002352501598989809,0.010235119569413196,-0.029238024728297528,1
2000-08-09,-0.006696825859147548,0.010027577238425879,-0.03573904862737426,1
2000-08-10,-0.008568302130551153,0.009915861458990564,-0.04400112779142763,1
2000-08-11,0.00793697368280255,0.009748231052799695,-0.036413389901919224,1
2000-08-14,0.013398258799452334,0.01022165420669045,-0.023503007124138255,1
2000-08-15,-0.004780233180509463,0.00933290773786889,-0.02817089045015117,1
2000-08-16,-0.0030854118815165643,0.009371603335683262,-0.03116938353155994,1
2000-08-17,0.010960550711704986,0.007206326515888419,-0.020550466428705234,1
2000-08-18,-0.0029076017446426627,0.007317219653523662,-0.02339831560130655,1
2000-08-21,0.0052020552905565065,0.007319931712802709,-0.018317979642213923,1
2000-08-22,-0.000900295838238141,0.00736422931032339,-0.019201783879615297,1
2000-08-23,0.005233167879129308,0.00714633942361414,-0.01406910215910682,1
2000-08-24,0.0015538742047640497,0.007028756980852367,-0.012537089569271903,1
2000-08-25,-0.001233239420022958,0.006575611982981001,-0.01375486775622571,1
2000-08-28,0.005071535660706283,0.00664824019435987,-0.00875309039785336,1
2000-08-29,-0.002806966624138041,0.00635347852713702,-0.011535487389386614,1
2000-08-30,-0.004801833415544188,0.005947874676310321,-0.016281929316119808,1
2000-08-31,0.010042718395491868,0.006131706800699132,-0.006402725751685134,1
2000-09-01,0.0020359797262652357,0.005221361942583763,-0.004379781845243233,1
2000-09-05,-0.009002060338342388,0.005705186875220719,-0.013342415123146002,1
2000-09-06,-0.009840191952064758,0.006336790524438884,-0.023051315149294906,1
2000-09-07,0.006875530082509629,0.005902961434639981,-0.01633427507753566,1
2000-09-08,-0.0053310857921502475,0.00603895692459091,-0.021578281447894948,1
2000-09-11,-0.0035061828266143014,0.005925977603424083,-0.02500880687466874,1
2000-09-12,-0.00488163214185422,0.006042492742946664,-0.029768355221054154,1
2000-09-13,0.001970353352285903,0.0058536760925249265,-0.02785665604727006,1
2000-09-14,-0.002720729855348991,0.005822205047719831,-0.03050159546684108,1
2000-09-15,-0.010169654711820741,0.006286304794640296,-0.04036105948460443,1
2000-09-18,-0.014531247553697058,0.00677056680706694,-0.05430581049140123,1
2000-09-19,0.010654141919677285,0.00773780710040844,-0.04423025038376236,1
2000-09-20,-0.005863455339817247,0.007768593327054019,-0.049834363625785506,1
2000-09-21,-0.0015777950350132075,0.006904094381858793,-0.05133353024929689,1
2000-09-22,-0.0002277893198147085,0.006795730514756583,-0.0515496263391724,1
2000-09-25,-0.006688622785773424,0.006677156415443604,-0.05789345311961558,1
2000-09-26,-0.008213913621490154,0.006567384076972994,-0.06563183491793144,1
2000-09-27,-0.0004484376272270163,0.005971312105026275,-0.06605084076083725,1
2000-09-28,0.02223521731685918,0.009107023303376139,-0.045284278242256504,1
2000-09-29,-0.014935320624473891,0.009768458842243415,-0.05954326365193441,1
2000-10-02,-0.00019493724023589287,0.009761917834856939,-0.059726593692679394,1
2000-10-03,-0.006802545319421149,0.00975562847979867,-0.06612284615173142,1
2000-10-04,0.005510133874628176,0.010006874222679573,-0.06097705801157073,1
2000-10-05,0.001366559122937483,0.009775304134535801,-0.05969382764354886,1
2000-10-06,-0.01900050025471689,0.010295933821264267,-0.07756011531091944,1
2000-10-09,-0.004939680896059673,0.009678366846560102,-0.08211667398708154,1
2000-10-10,-0.010705911750800823,0.009879123069211019,-0.09194345187290737,1
2000-10-11,-0.016171398678526572,0.01044967087348726,-0.1066279963353172,0
2000-10-12,-0.025509447816078445,0.011801877754964617,-0.12941742284314683,0
2000-10-13,0.03338147187539642,0.015809663493628764,-0.10035609502857519,2
2000-10-16,0.00032743485703057296,0.01576493273896015,-0.1000615202551724,1
2000-10-17,-0.017932246367448723,0.016268952921802166,-0.11619943878950387,0
2000-10-18,-0.005807511270957466,0.014438638234288434,-0.12133212051001234,0
2000-10-19,0.03474328471397525,0.01774976559842126,-0.09080431220386684,2
2000-10-20,0.005882977539575895,0.01787820335871131,-0.08545553439348284,1
2000-10-23,-0.0008232512508464795,0.01782167559665971,-0.0862084342687481,1
2000-10-24,0.001683628893244249,0.017736593720296623,-0.08466994838628007,1
2000-10-25,-0.023767446770113,0.018652972983346672,-0.1064250066650939,0
2000-10-26,-0.0003370818371917217,0.018117201679154257,-0.1067262145655158,0
2000-10-27,0.011096138561315971,0.018430854566722273,-0.09681432486914358,1
2000-10-30,0.013830353247205052,0.018602260568293193,-0.08432294793426842,1
2000-10-31,0.021978171595075313,0.018725528184374424,-0.06419804055829512,2
2000-11-01,-0.0057227183232284595,0.01703988994845384,-0.06955337157850522,1
2000-11-02,0.004995690837657607,0.01495028259448919,-0.06490514788197062,1
2000-11-03,-0.0011412043128343763,0.01497461074145008,-0.06597228216011697,1
2000-11-06,0.003855077294915743,0.01373963871864964,-0.06237153311225041,1
2000-11-07,-0.00022339654805025866,0.013502049635678682,-0.06258099607510682,1
2000-11-08,-0.015776548078628938,0.01145614250259893,-0.07737023206034835,1
2000-11-09,-0.006485591549181047,0.01153632750866653,-0.08335403188632066,1
2000-11-10,-0.02439758440034645,0.013288645689881156,-0.1057179792586114,0
2000-11-13,-0.010776124770198847,0.013477939527738639,-0.11535487389386613,0
2000-11-14,0.023452141835934803,0.013613076203808723,-0.0946080509219567,1
2000-11-15,0.0049604885672558385,0.01364589599593108,-0.09011686450966966,1
2000-11-16,-0.01258453426534023,0.013818562969395301,-0.10156732000570289,0
2000-11-17,-0.0033519702153833597,0.013218133218842909,-0.10457883958957087,1
2000-11-20,-0.018351691957114613,0.01204691974000019,-0.12101133289730513,0
2000-11-21,0.003522948031424944,0.01222077830392426,-0.11791470150289077,1
2000-11-22,-0.01854751229242224,0.0125424481733181,-0.13427518941973085,0
2000-11-24,0.014678328439080124,0.013623368746771806,-0.12156779631217318,1
2000-11-27,0.005366009872832311,0.013698613404934213,-0.11685412043457051,1
2000-11-28,-0.009548029357613563,0.013718132671574986,-0.12528642321971667,0
2000-11-29,0.004371028927711018,0.013538840928045298,-0.12146302487214848,1
2000-11-30,-0.020105446229818358,0.014247873308922144,-0.13912640278648875,0
2000-12-01,0.00021295814082167297,0.013056460580213427,-0.13894307274574377,0
2000-12-04,0.007405541524307058,0.013087155976921073,-0.13256647991617007,1
2000-12-05,0.03892168841532939,0.015726720080377316,-0.09880450272645495,2
2000-12-06,-0.01821965029225081,0.016347559583898538,-0.11522396953173,0
2000-12-07,-0.005852864559811266,0.016105490490913824,-0.12040244380382822,0
2000-12-08,0.01960475223329916,0.017032643200160923,-0.10315815164958676,2
2000-12-11,0.007526105317355203,0.01624495914346994,-0.09640842544588998,1
2000-12-12,-0.0065352106796403575,0.016398655676871935,-0.10231358675394903,0
2000-12-13,-0.008160900128526438,0.015645561578132842,-0.10963951591918518,0
2000-12-14,-0.01401476235876764,0.01575274023264994,-0.12211770651721512,0
2000-12-15,-0.02146273716308178,0.016664331203649914,-0.14095946344235957,0
2000-12-18,0.008070697422759565,0.01670324703745691,-0.1340264071979178,1
2000-12-19,-0.012957962090040409,0.01694774229587455,-0.1452476601844233,0
2000-12-20,-0.03129594524787349,0.01810084199072364,-0.17199794261178336,0
2000-12-21,0.00800164080785648,0.018313244154983782,-0.16537256756039662,0
2000-12-22,0.02438696498246351,0.019512197324834103,-0.14501853759208858,2
2000-12-26,0.007075301948657131,0.01607103388397516,-0.1389692855850482,1
2000-12-27,0.010439634692143152,0.01582462685343769,-0.129980439467841,1
2000-12-28,0.00398814569917838,0.01581506255861881,-0.12651067469930358,1
2000-12-29,-0.010448008358699412,0.01490717897466893,-0.13563689847128,0
2001-01-02,-0.028031939394959182,0.016047982016233975,-0.15986667254857206,0
2001-01-03,0.05009860597069338,0.021768072845132106,-0.11777716401373553,2
2001-01-04,-0.010552474216456775,0.021837676201006413,-0.12708679774364995,0
2001-01-05,-0.026242362136687403,0.022620421729034407,-0.1499941021111565,0
2001-01-08,-0.0019178112844737694,0.021923653789017897,-0.151624253013997,0
2001-01-09,0.003812189227544005,0.02182235492404859,-0.14839008413042742,2
2001-01-10,0.009586385482041715,0.02170151729661266,-0.14022622319657263,2
2001-01-11,0.010317700515731554,0.019753951070911047,-0.13135533485623535,2
2001-01-12,-0.006232870921233369,0.01987637039507604,-0.13676948493049443,0
2001-01-16,0.006143093008214917,0.018912154430511634,-0.13146657958889318,0
2001-01-17,0.0021256143196530797,0.01884178238038726,-0.12962041251337014,0
2001-01-18,0.013915319945297933,0.01899889814086414,-0.11750880207963717,2
2001-01-19,-0.004028228935836542,0.019028628489362112,-0.12106367865872097,0
2001-01-22,0.00026813751626653115,0.018763261797838996,-0.12082800285656015,0
2001-01-23,0.013031498757798854,0.016932844448211963,-0.10937107406789381,1
2001-01-24,0.0028668217760010606,0.010646103675184856,-0.10681779966869528,1
2001-01-25,-0.004976939690306659,0.010281349439105133,-0.11126311361219958,1
2001-01-26,-0.0018858487785236022,0.006689505228194248,-0.11293913698382284,1
2001-01-29,0.006804747854681326,0.006594418796720337,-0.10690291147924166,1
2001-01-30,0.007007877475295743,0.00665378198681304,-0.10064419650934488,1
2001-01-31,-0.005619714800495723,0.0068951836259174976,-0.10569831962913308,1
2001-02-01,0.005461131971338906,0.006606057978453389,-0.10081442013043765,1
2001-02-02,-0.017473989611664797,0.008231270880752819,-0.1165267796120372,0
2001-02-05,0.003586658462731984,0.008152831738758198,-0.11335806290953565,1
2001-02-06,-0.0015137219243971378,0.008189491006756701,-0.11470019224879949,1
2001-02-07,-0.008408142690811471,0.007691030867658563,-0.12214391935651955,1
2001-02-08,-0.0062346540433850794,0.007794149031865828,-0.12761704831921356,1
2001-02-09,-0.013335549023706816,0.00850569565542827,-0.13925075393879877,0
2001-02-12,0.011827290693833259,0.008352388706332812,-0.1290704223911352,1
2001-02-13,-0.008652125638884511,0.008449151808140019,-0.13660581451922776,0
2001-02-14,-0.002183807079300326,0.008416195019011133,-0.13849130085370742,1
2001-02-15,0.008123549341341407,0.008857345883680168,-0.13149279242819759,1
2001-02-16,-0.01890529720989631,0.009639961087217841,-0.14791217931627965,0
2001-02-20,-0.01735656295447041,0.00983161470827953,-0.1627014952187142,0
2001-02-21,-0.018507453797223627,0.01047168637479531,-0.1781977586104382,0
2001-02-22,-0.0019518296494506204,0.010027225755599585,-0.1798017765911673,0
2001-02-23,-0.005555435925262753,0.009516710249613694,-0.1843583352673294,0
2001-02-26,0.017489958196507338,0.011141227033958713,-0.1700927966478254,1
2001-02-27,-0.00765990835073016,0.011129030872454215,-0.1764498097651138,0
2001-02-28,-0.014309109209043602,0.011373287879945316,-0.18823407937631345,0
2001-03-01,0.0010404044739755758,0.01150333643323453,-0.1873895144806757,0
2001-03-02,-0.005679790908007298,0.011255671635943607,-0.19200497212807976,0
2001-03-05,0.0058581245475575194,0.01069058175616058,-0.1872716366209988,0
2001-03-06,0.00998059811609675,0.011325168542885997,-0.17916012144855986,1
2001-03-07,0.006452357238200701,0.011635896370423919,-0.1738637693167847,0
2001-03-08,0.0022584976129884637,0.011308399785453255,-0.17199794261178336,0
2001-03-09,-0.024763940834399034,0.012014806023421745,-0.19250253657170585,0
2001-03-12,-0.043180755839886786,0.015684093920880143,-0.22737088738133096,0
2001-03-13,0.014828497401341068,0.016100250714598228,-0.21591395859266463,2
2001-03-14,-0.02584211909800105,0.017184151952844177,-0.23617640345779317,0
2001-03-15,0.005871294396720295,0.017422109280151036,-0.23169177025533225,0
2001-03-16,-0.019624073883761306,0.016689501633380798,-0.24676910772134344,0
2001-03-19,0.017626684032983286,0.017909410143089614,-0.23349214477926553,2
2001-03-20,-0.024077401171648027,0.018482639811652123,-0.25194766191063467,0
2001-03-21,-0.017923702154931664,0.018647925777113765,-0.26535552921484873,0
2001-03-22,-0.0040637162334672405,0.018661826176185836,-0.2683409158766053,0
2001-03-23,0.019909090065061363,0.019747022349639598,-0.2537742492738724,2
2001-03-26,0.011282371798750468,0.019830422451888142,-0.24535505290837845,2
2001-03-27,0.025575049699052332,0.021340599356163722,-0.22605497088137155,2
2001-03-28,-0.02442965378011941,0.021881591503804376,-0.24496217998758407,0
2001-03-29,-0.00463030782349072,0.021229750878645696,-0.24845823751261892,0
2001-03-30,0.010784446543313564,0.018464738694836485,-0.2403532755500061,2
2001-04-02,-0.012461938832180275,0.018096239830248,-0.24981994656416806,0
2001-04-03,-0.03439311121472999,0.019045891941989544,-0.2756209725730587,0
2001-04-04,-0.002901108987965695,0.01885325932360552,-0.27772247508022085,0
2001-04-05,0.04367998314638566,0.022177443324642904,-0.24617340496471177,2
2001-04-06,-0.019983576101425315,0.022192997089603136,-0.2612375560938778,0
2001-04-09,0.008117394675240863,0.021429136858085715,-0.25524072976544626,2
2001-04-10,0.027066025534338678,0.021918878021984417,-0.23508305634034238,2
2001-04-11,-0.0021311475923663226,0.021876262876074557,-0.2367132072431829,0
2001-04-12,0.015104328135851386,0.021631104607941872,-0.2251842730636224,2
2001-04-16,-0.0032276690232889704,0.021546318053319802,-0.22768512178421207,0
2001-04-17,0.010282453148762638,0.02061978228019688,-0.21974383023286592,2
2001-04-18,0.03889040476854766,0.021587328702519674,-0.18939935196746538,2
2001-04-19,0.01254273017853591,0.021467249049966594,-0.17923220675664703,2
2001-04-20,-0.008542750949638078,0.021791356754349813,-0.18624382160180908,0
2001-04-23,-0.014980124708175557,0.021957633515535254,-0.19843399063626233,0
2001-04-24,-0.012161467890639988,0.019565860139660187,-0.20818220992136788,0
2001-04-25,0.01594089126964149,0.01951341726717714,-0.1955599286243566,2
2001-04-26,0.004695844989827114,0.016575110496758253,-0.19178240274557115,0
2001-04-27,0.0150099058773554,0.015069154158646039,-0.17965113268235985,2
2001-04-30,-0.0028650794068301177,0.015324669969294429,-0.18200149732852808,0
2001-05-01,0.013589855617309743,0.01434794803902895,-0.17088501578204726,1
2001-05-02,0.0007818075475320985,0.014243771805248483,-0.17023680742961372,0
2001-05-03,-0.01487269265949498,0.015014462031272192,-0.18257762037287445,0
2001-05-04,0.0144404282716879,0.015108379526161404,-0.17077369113219645,1
2001-05-07,-0.0024474586666685116,0.0151617206400215,-0.17280318824846447,0
2001-05-08,-0.0018282867376558931,0.011469047705981644,-0.17431554120882106,0
2001-05-09,-0.004487719892564135,0.011090795017485116,-0.17802098177951933,0
2001-05-10,-0.0002867175401520816,0.010808217686008523,-0.17825665758168016,0
2001-05-11,-0.007576610015040175,0.010139708695733095,-0.1844826864196394,0
2001-05-14,0.0026090376145728733,0.009372878498042784,-0.18235497107317283,0
2001-05-15,0.0004162776179772454,0.008518921543425635,-0.1820146037481803,0
2001-05-16,0.02845278724491007,0.011205531510450452,-0.15874063929918375,1
2001-05-17,0.0027237566258095924,0.01065370729709951,-0.15644925354145048,1
2001-05-18,0.0026930521225809745,0.010559750499778732,-0.15417752741319554,1
2001-05-21,0.01615374759914645,0.010787702928346877,-0.14051432467734232,1
2001-05-22,-0.002627873591674268,0.010870723830367633,-0.14277294438594507,0
2001-05-23,-0.015526398737474967,0.010951646734758973,-0.15608259345996053,0
2001-05-24,0.003196148296129353,0.010393783291503129,-0.15338530827897365,1
2001-05-25,-0.011815947460596443,0.010956146846666615,-0.16338886299571836,0
2001-05-29,-0.007794067426248774,0.011182589160184943,-0.1699094666070804,0
2001-05-30,-0.015655514748746047,0.011934048982271177,-0.18290496119540778,0
2001-05-31,0.006201517937073353,0.012062400182077597,-0.17783773165596736,0
2001-06-01,0.0038620963702495903,0.011888310161613718,-0.1746624617436397,0
2001-06-04,0.005108348086146242,0.011934291549450348,-0.17044635030966315,0
2001-06-05,0.012990159597655815,0.01234501505120914,-0.15967031600536788,1
2001-06-06,-0.010548639777156588,0.010114905168607384,-0.16853465113587904,0
2001-06-07,0.005456510067294751,0.010213784069707903,-0.16399775208919526,1
2001-06-08,-0.00939731891921658,0.010423517352236211,-0.17185393182999503,0
2001-06-11,-0.008355953243949998,0.00922787221776765,-0.17877388165478458,0
2001-06-12,0.001163881185636706,0.009301547556470039,-0.17781807202648903,0
2001-06-13,-0.011346896744853119,0.00892588378427163,-0.18714728546868875,0
2001-06-14,-0.017501595438172535,0.009575637242852923,-0.20137350482923613,0
2001-06-15,-0.004516882772492181,0.009319469519996508,-0.2049808070869288,0
2001-06-18,-0.004883174439339166,0.009250806449855126,-0.20886302448854596,0
2001-06-19,0.0034341270568420956,0.008693512504966748,-0.20614615959527377,0
2001-06-20,0.00870875239279778,0.00889937814532858,-0.1992326830631173,1
2001-06-21,0.011364213620349783,0.009476589369964004,-0.19013259221325232,1
2001-06-22,-0.009450028380182385,0.00951691953216286,-0.1977858622010218,0
2001-06-25,-0.005508630297048178,0.008447536725356428,-0.20220496330522167,0
2001-06-26,-0.0015099014091377594,0.008223831328298398,-0.20340955515533024,0
2001-06-27,-0.004676405725775434,0.007857752824991845,-0.20713473527269985,0
2001-06-28,0.012493089213528652,0.008771974065418846,-0.19722939878615373,1
2001-06-29,-0.0014842165727727563,0.008590472754657439,-0.1984208842166101,0
2001-07-02,0.010078542422369496,0.009131924877019904,-0.19034213509330172,1
2001-07-03,-0.0018355161920441398,0.008648522654798506,-0.1918282752143539,0
2001-07-05,-0.012321245525637625,0.007941438403210065,-0.20178595746231584,0
2001-07-06,-0.02349826502045349,0.010097996376494726,-0.2205426025769139,0
2001-07-09,0.006878995885808203,0.010270465165164671,-0.2151807183468777,0
2001-07-10,-0.014397979065223998,0.010832300426780912,-0.22648052993410347,0
2001-07-11,-0.001134103356830174,0.010409134879435136,-0.22735778096167875,0
